-0.2 -0.4 -0.3 -0.3 -0.5 -0.4 -0.3 0.1 -0.5 -0 0.4 0.4 -0.2 0.4 -0.4 -0.4 0 0.2 -0 -0.4 -0.4 0.4 -0.2 -0 0.5 -0.2 -0.5 0 -0.2 0.4 0.5 -0.1 -0.3 -0.2 -0 -0.1 -0.3 -0.2 0.1 -0.4 
0.4 0.1 -0.2 0 -0.2 0.3 0.5 0.5 -0.3 0.4 0.5 -0.5 0.1 -0 0.2 0.2 0.2 -0.5 -0.3 -0.2 0.4 -0.4 -0.2 -0.4 -0.3 -0.1 0.4 0.1 -0 -0.5 0.4 -0.1 0.1 0.1 0 -0 0.1 0.3 -0 0.4 
-0.1 0.2 -0.4 -0.1 0.2 0.5 0.4 0.3 -0 0.1 0 0 -0.2 0 0.2 0.2 -0.2 0.2 -0.3 -0.3 -0 0.2 0 -0.1 -0.1 0.3 -0.4 0 -0 0.5 0.3 -0.1 -0.1 -0.2 0.5 0.2 -0 0.5 -0.1 0.4 
0.2 -0.2 -0.3 0 -0.5 -0.1 0.5 0.3 0.2 0.3 -0.4 -0.2 0.1 -0.1 0.3 -0.2 -0.5 0.4 0.3 0.2 0 -0.2 -0.2 -0.1 0.3 0.1 -0.5 -0.2 0.4 -0.4 -0.1 -0.4 0.1 -0 0.1 0.4 -0.4 0 0.2 0 
-0.2 -0.3 0 -0.4 0 -0.3 -0.2 -0.3 -0.4 0.4 0 0.3 0.5 0 -0.4 0 0.5 -0.4 -0.4 -0.5 -0 0.2 0.4 0.5 0.2 -0 0.2 0.3 -0 -0.4 0.2 0.2 -0 -0.3 0.2 0.5 0.1 0.4 -0 -0.5 
0.5 0.2 -0.2 -0 0.1 0.4 -0.4 0.2 0.3 -0.5 -0 0.1 -0 -0.4 0.1 -0 0.1 -0.3 -0.2 -0.1 -0.1 -0.4 -0.2 -0.2 -0 -0.1 0.3 0.5 0 -0 -0.3 -0.3 0.4 0.4 0.5 -0 0.3 0.5 -0.3 -0.2 
0.4 -0.2 0.4 0.2 0.5 0.3 0.3 0.5 -0 -0.4 -0 0.5 -0 0.2 0.2 -0 0 0.4 0.4 0 0.3 -0.4 0.3 -0.4 -0.4 0.4 -0.4 -0 0.4 -0 0 0.2 0.5 -0.1 -0.5 -0.5 0.5 0.1 0.5 -0.4 
0.5 0.1 -0.2 -0.3 0.2 0.4 0 0.3 -0.3 0.5 -0.3 0.3 0.4 0.3 0.1 -0 0.5 -0.1 -0.4 -0.1 -0.5 -0.3 -0 0.1 -0.2 0.4 0 0.2 -0.4 -0.1 0.2 -0.2 0.2 0.1 0.5 -0.3 0.2 -0.1 0.3 0.4 
0.4 0 -0 0.2 -0.2 -0.5 0.4 -0.4 0.1 0.2 0.5 0 -0.3 0.2 0 0.4 -0.4 0.2 -0.1 0.4 -0.3 -0.5 -0.2 0.5 0.2 -0.2 -0.3 -0 0.3 0.3 -0 -0 -0.2 0 -0 0.4 -0.5 -0.2 -0.5 -0.3 
-0.5 0.4 0.1 -0.5 0.1 0.5 0.5 0.3 -0 -0.2 -0.5 0 0 -0.3 -0 -0.3 -0.5 -0.2 0.4 -0.2 0.5 -0.4 0.3 -0.4 0.2 0.1 -0.3 -0.3 -0 0.4 -0.1 -0.2 0.1 0 -0.3 0.5 0.4 -0.5 -0.2 -0.1 
0.1 0.3 0.4 0.3 0.1 0.3 0.1 0.1 0 -0.2 0 -0.2 0.5 -0.1 -0.2 -0.2 0.5 -0.4 -0.4 0.4 -0.4 -0.5 -0.3 0.4 0.4 0.4 0.1 0.4 0 -0.2 0.2 0.4 0.1 -0.3 -0.3 -0.4 -0.1 0.2 0 0.4 
0.2 0 0.1 0 -0.4 0.1 0.4 0 0.1 0.5 0.1 0.1 0.2 -0.3 0 -0.5 0.2 -0.4 -0.2 -0.2 0.3 -0.2 0.5 -0 0.3 -0 0.5 -0.3 -0.3 0.2 -0.5 -0.3 -0 0 0.3 0.4 0 -0 -0.2 0.4 
-0.2 0.1 -0.4 0.1 -0.2 -0.2 0.4 -0.3 0.3 0.3 0.2 -0.1 0 -0 0.4 0.5 0 -0.5 0.3 0.1 0.1 -0.2 -0.5 -0 0.1 -0.3 0 0.4 -0.5 0.1 -0 -0.1 -0 -0.1 -0.5 -0.5 -0.2 -0 -0.5 0.2 
0.5 -0.2 0.5 -0.5 0.3 0 0.1 -0.1 -0.2 0.3 0.3 0.1 0 -0.5 -0.4 -0.3 -0.2 0.1 -0.3 0.4 0.1 0 0.3 -0 0.2 -0.4 -0.1 -0.1 -0.4 -0.2 0 0.4 -0.2 -0.2 -0 0.1 -0 0.5 0.3 -0 
-0 0.3 0.1 0.5 -0.3 0 0.4 0.3 0.1 -0.1 -0 0.4 0.2 0 0.1 0.1 0 0.2 -0.5 -0.3 0.5 -0.2 -0.3 -0.1 0.5 0.2 -0.5 0.1 -0.2 0.3 0.4 -0.4 -0.5 0.2 0.1 -0.3 -0.4 -0.2 -0.5 0.2 
0.2 0.1 -0.2 0.1 -0.2 0.1 -0.5 -0.4 -0.5 0.5 0.4 0.1 0 0 -0 0.1 0.2 0 0 -0.5 -0.1 0 -0.1 0.4 0.2 -0.1 0.4 0.5 0.4 -0.5 0.3 0.3 -0.4 -0.1 0 -0.3 -0.5 -0 -0.3 0.5 
0.4 0.2 0.1 -0.2 -0.2 -0 -0.5 -0.2 -0.2 0.5 0.1 -0.5 0.2 0.3 0.2 -0.4 0.1 0.4 0 0.4 0.1 0 0.3 0.1 -0 -0.5 -0 0.4 0.2 -0 -0.4 0.1 0.5 0.4 -0 0.5 0 -0.4 -0.2 0 
-0.0784468 -0.0930662 -0.130134 -0.0526627 0.0104094 -0.0611366 -0.0117174 -0.136128 -0.172623 0.160218 -0.169078 -0.0551614 -0.190605 -0.0238447 -0.131065 -0.161512 -0.112038 -0.00793174 -0.153809 0.019729 -0.102354 -0.0388612 -0.0127367 -0.0410402 -0.0903426 0.00703571 -0.0730962 0.0504436 -0.0510312 -0.0549738 0.0362794 -0.0231393 0.0162157 -0.103502 -0.0933859 0.0661778 0.0961558 0.066745 -0.0835005 -0.0258346 -0.114209 -0.118865 -0.0747958 -0.0921995 -0.121132 0.00485596 -0.135346 0.0300713 0.0278143 0.0582996 -0.0507497 -0.0290703 0.089066 -0.100118 -0.0897827 0.0189566 0.0888932 -0.0994046 0.0798862 -0.087965 -0.0167268 -0.00849023 -0.0887277 -0.119869 -0.136226 -0.139916 -0.130605 -0.0621204 -0.0798216 0.0306832 -0.238819 -0.202444 -0.221713 -0.168901 -0.143632 -0.273432 -0.264428 -0.227695 -0.0888326 0.0990043 -0.155172 -0.219366 -0.228003 -0.195467 -0.220313 -0.159684 -0.130659 -0.134503 -0.115401 0.21492 -0.100693 -0.198712 -0.173104 -0.182427 -0.198036 -0.0445366 -0.205367 -0.133087 -0.10237 0.127515 -0.116775 -0.0891573 -0.149806 -0.176389 -0.0608728 -0.231605 -0.112648 -0.244655 -0.256318 0.207912 -0.0989661 -0.0744407 -0.0394627 0.0327357 0.0736397 -0.0897575 0.0200716 0.0446585 0.0727474 -0.0175705 0.00103387 0.0255593 0.000537335 0.0727357 0.0436397 -0.109758 0.0100716 -0.0853415 -0.107253 0.0224295 -0.119388 -0.139173 -0.0316056 -0.141786 -0.0277479 -0.222923 -0.043686 -0.083197 -0.0417334 0.194858 -0.114204 0.0242642 0.0248666 -0.12102 -0.099328 -0.0156852 -0.116005 -0.0274215 0.0290023 0.130685 -0.0768325 0.0604843 -0.0376353 -0.094081 -0.122619 -0.00811207 -0.0983884 -0.100972 0.0259379 -0.047568 -0.104417 0.0187713 0.00413545 -0.149458 -0.126823 -0.0367239 -0.0572219 -0.0838541 -0.159424 0.144511 -0.042269 -0.114729 -0.124194 -0.165673 -0.132169 -0.105336 -0.0459988 -0.0282205 -0.205628 0.0556924 -0.175256 -0.123499 -0.00654621 -0.150835 -0.108486 -0.107312 -0.0577563 -0.105839 -0.120804 0.114254 -0.2033 -0.0862247 -0.126271 -0.263118 -0.0677098 -0.158035 -0.0990571 -0.201614 -0.213048 0.17402 0.0312943 -0.105783 -0.109026 -0.0376067 -0.037023 -0.0692168 -0.109327 -0.096365 0.0324008 0.0109423 -0.0718091 0.0700359 0.00798848 -0.111115 -0.0607467 0.0478683 0.0477986 -0.0803314 0.0788895 -0.00677896 -0.109803 -0.137335 -0.0111707 0.00488592 -0.0326237 -0.161983 0.0175461 -0.0398168 -0.0150819 -0.000655655 -0.0797801 -0.0182521 -0.0299478 0.0907945 -0.0689003 0.00995268 -0.090105 -0.0385563 -0.0492015 -0.0790505 -0.0931266 -0.187641 -0.135923 -0.143542 -0.198452 -0.147583 -0.0985459 -0.182714 -0.253477 0.0926308 -0.0809245 -0.195783 -0.243683 -0.18147 -0.0564478 -0.0853213 -0.256271 -0.200788 -0.101405 0.0801654 0.0019163 0.00317924 0.0517777 -0.0676088 0.00264351 -0.0383046 0.0516478 0.0729278 0.0723945 -0.0409498 -0.0298027 -0.127335 0.0188293 -0.0251141 -0.172624 -0.121983 -0.172454 -0.149817 -0.165082 0.0993443 -0.0366006 -0.00244475 -0.0770566 0.0749622 0.0157923 -0.0573274 -0.127484 -0.043272 0.074973 0.00978115 -0.101077 -0.0921606 -0.223152 -0.163963 -0.160185 -0.114385 -0.0250992 -0.145926 -0.173914 0.215553 -0.251928 -0.235067 -0.0848754 -0.111827 -0.216462 -0.186626 -0.13764 -0.0704143 -0.141757 0.242485 -0.108706 0.0242167 -0.0290264 0.0223933 -0.027023 0.0507832 0.0306728 -0.086365 0.0424008 -0.0290577 -0.0607984 -0.0397373 -0.00201201 0.0233613 -0.114429 -0.0127327 -0.17315 -0.0319392 -0.14661 -0.0107366 -0.147092 -0.195674 -0.129442 -0.0390373 -0.204759 -0.0408375 -0.231646 -0.0799372 -0.088982 0.223483 -0.140798 -0.0697373 -0.092012 -0.0766387 -0.0344294 -0.162733 -0.0231504 -0.151939 0.0333898 0.0392634 0.0166271 0.0671541 0.0765693 -0.0931747 0.0369306 0.076535 0.0765151 0.0170492 -0.0631733 0.0237761 -0.0489661 -0.0344407 -0.0894627 0.0127357 0.0536397 0.0302425 -0.0399284 -0.0853415 -0.0372526 -0.0675705 -0.0070955 -0.1213 -0.137731 -0.064916 -0.0137584 0.00189098 0.0216721 -0.0524536 0.0350989 0.0615308 -0.119078 -0.00516139 -0.170605 -0.133845 -0.181065 -0.0115121 -0.152038 -0.107932 -0.00380877 0.089729 -0.127067 -0.200965 -0.149931 -0.0972511 -0.192037 -0.121631 -0.202617 -0.176161 -0.227184 0.157042 
